Base	Cluster	Month	Day	meanPas	countPick	sumPass	Lat	Lon
389	B02512	5	7	26	3	22	61	40.5951416696599	-73.9890927189701
390	B02512	5	7	27	3	8	23	40.5951416696599	-73.9890927189701
391	B02512	5	7	28	2	2	4	40.5951416696599	-73.9890927189701
392	B02512	5	7	29	3	2	6	40.5951416696599	-73.9890927189701
393	B02512	5	7	30	2	8	20	40.5951416696599	-73.9890927189701
394	B02512	5	7	31	1	1	1	40.5951416696599	-73.9890927189701
395	B02512	5	8	1	2	8	19	40.5951416696599	-73.9890927189701
396	B02512	5	8	2	3	20	55	40.5951416696599	-73.9890927189701
397	B02512	5	8	3	3	16	43	40.5951416696599	-73.9890927189701
398	B02512	5	8	4	3	2	6	40.5951416696599	-73.9890927189701
399	B02512	5	8	6	2	6	13	40.5951416696599	-73.9890927189701
400	B02512	5	8	7	2	3	7	40.5951416696599	-73.9890927189701
401	B02512	5	8	8	2	9	22	40.5951416696599	-73.9890927189701
402	B02512	5	8	9	2	20	45	40.5951416696599	-73.9890927189701
403	B02512	5	8	10	3	11	30	40.5951416696599	-73.9890927189701
404	B02512	5	8	11	3	2	6	40.5951416696599	-73.9890927189701
405	B02512	5	8	12	1	3	4	40.5951416696599	-73.9890927189701
406	B02512	5	8	13	2	2	3	40.5951416696599	-73.9890927189701
407	B02512	5	8	14	3	3	8	40.5951416696599	-73.9890927189701
408	B02512	5	8	15	3	8	22	40.5951416696599	-73.9890927189701
409	B02512	5	8	16	3	27	70	40.5951416696599	-73.9890927189701
410	B02512	5	8	17	3	18	49	40.5951416696599	-73.9890927189701
411	B02512	5	8	18	2	3	7	40.5951416696599	-73.9890927189701
412	B02512	5	8	20	1	1	1	40.5951416696599	-73.9890927189701
413	B02512	5	8	22	3	9	26	40.5951416696599	-73.9890927189701
414	B02512	5	8	23	2	29	71	40.5951416696599	-73.9890927189701
415	B02512	5	8	24	3	8	21	40.5951416696599	-73.9890927189701
416	B02512	5	8	25	2	2	4	40.5951416696599	-73.9890927189701
417	B02512	5	8	26	2	6	15	40.5951416696599	-73.9890927189701
418	B02512	5	8	27	1	1	1	40.5951416696599	-73.9890927189701
419	B02512	5	8	28	3	5	13	40.5951416696599	-73.9890927189701
420	B02512	5	8	29	3	12	35	40.5951416696599	-73.9890927189701
421	B02512	5	8	30	2	19	47	40.5951416696599	-73.9890927189701
422	B02512	5	8	31	2	23	56	40.5951416696599	-73.9890927189701
423	B02512	5	9	1	3	6	16	40.5951416696599	-73.9890927189701
424	B02512	5	9	2	2	5	9	40.5951416696599	-73.9890927189701
425	B02512	5	9	3	2	1	2	40.5951416696599	-73.9890927189701
426	B02512	5	9	4	2	3	7	40.5951416696599	-73.9890927189701
427	B02512	5	9	5	2	6	11	40.5951416696599	-73.9890927189701
428	B02512	5	9	6	3	14	39	40.5951416696599	-73.9890927189701
429	B02512	5	9	7	2	3	7	40.5951416696599	-73.9890927189701
430	B02512	5	9	8	3	3	8	40.5951416696599	-73.9890927189701
431	B02512	5	9	9	3	13	36	40.5951416696599	-73.9890927189701
432	B02512	5	9	10	2	7	16	40.5951416696599	-73.9890927189701
433	B02512	5	9	11	3	16	41	40.5951416696599	-73.9890927189701
434	B02512	5	9	12	2	4	6	40.5951416696599	-73.9890927189701
435	B02512	5	9	13	3	5	14	40.5951416696599	-73.9890927189701
436	B02512	5	9	14	3	3	8	40.5951416696599	-73.9890927189701
437	B02512	5	9	16	2	1	2	40.5951416696599	-73.9890927189701
438	B02512	5	9	17	4	1	4	40.5951416696599	-73.9890927189701
439	B02512	5	9	18	1	1	1	40.5951416696599	-73.9890927189701
440	B02512	5	9	19	2	1	2	40.5951416696599	-73.9890927189701
441	B02512	5	9	20	2	4	8	40.5951416696599	-73.9890927189701
442	B02512	5	9	21	2	5	11	40.5951416696599	-73.9890927189701
443	B02512	5	9	22	3	3	8	40.5951416696599	-73.9890927189701
444	B02512	5	9	23	4	1	4	40.5951416696599	-73.9890927189701
445	B02512	5	9	24	3	1	3	40.5951416696599	-73.9890927189701
446	B02512	5	9	26	2	2	4	40.5951416696599	-73.9890927189701
447	B02512	5	9	27	2	3	7	40.5951416696599	-73.9890927189701
448	B02512	5	9	29	2	2	5	40.5951416696599	-73.9890927189701
449	B02512	5	9	30	2	2	3	40.5951416696599	-73.9890927189701
450	B02512	6	7	1	3	1	3	40.7670570614692	-73.4845699999997
451	B02512	6	7	2	3	5	16	40.7670570614692	-73.4845699999997
452	B02512	6	7	3	3	7	19	40.7670570614692	-73.4845699999997
453	B02512	6	7	4	3	10	27	40.7670570614692	-73.4845699999997
454	B02512	6	7	5	3	7	18	40.7670570614692	-73.4845699999997
455	B02512	6	7	6	4	4	14	40.7670570614692	-73.4845699999997
456	B02512	6	7	8	3	5	14	40.7670570614692	-73.4845699999997
457	B02512	6	7	9	2	6	15	40.7670570614692	-73.4845699999997
458	B02512	6	7	10	2	4	8	40.7670570614692	-73.4845699999997
459	B02512	6	7	11	2	8	17	40.7670570614692	-73.4845699999997
460	B02512	6	7	12	3	8	23	40.7670570614692	-73.4845699999997
461	B02512	6	7	13	2	4	8	40.7670570614692	-73.4845699999997
462	B02512	6	7	15	2	1	2	40.7670570614692	-73.4845699999997
463	B02512	6	7	16	2	3	5	40.7670570614692	-73.4845699999997
464	B02512	6	7	17	3	1	3	40.7670570614692	-73.4845699999997
465	B02512	6	7	18	2	4	10	40.7670570614692	-73.4845699999997
466	B02512	6	7	19	2	6	15	40.7670570614692	-73.4845699999997
467	B02512	6	7	20	2	1	2	40.7670570614692	-73.4845699999997
468	B02512	6	7	21	3	3	8	40.7670570614692	-73.4845699999997
469	B02512	6	7	23	1	1	1	40.7670570614692	-73.4845699999997
470	B02512	6	7	24	3	5	13	40.7670570614692	-73.4845699999997
471	B02512	6	7	25	2	4	8	40.7670570614692	-73.4845699999997
472	B02512	6	7	26	2	8	20	40.7670570614692	-73.4845699999997
473	B02512	6	7	27	3	4	12	40.7670570614692	-73.4845699999997
474	B02512	6	7	28	3	1	3	40.7670570614692	-73.4845699999997
475	B02512	6	7	29	2	1	2	40.7670570614692	-73.4845699999997
476	B02512	6	7	30	2	3	7	40.7670570614692	-73.4845699999997
477	B02512	6	7	31	2	2	4	40.7670570614692	-73.4845699999997
478	B02512	6	8	1	2	10	20	40.7670570614692	-73.4845699999997
479	B02512	6	8	2	2	6	13	40.7670570614692	-73.4845699999997
480	B02512	6	8	3	2	9	21	40.7670570614692	-73.4845699999997
481	B02512	6	8	4	2	4	10	40.7670570614692	-73.4845699999997
482	B02512	6	8	5	2	2	5	40.7670570614692	-73.4845699999997
483	B02512	6	8	6	3	7	18	40.7670570614692	-73.4845699999997
484	B02512	6	8	7	3	3	8	40.7670570614692	-73.4845699999997
485	B02512	6	8	8	2	5	11	40.7670570614692	-73.4845699999997
486	B02512	6	8	9	3	5	15	40.7670570614692	-73.4845699999997
487	B02512	6	8	10	3	3	10	40.7670570614692	-73.4845699999997
488	B02512	6	8	11	4	1	4	40.7670570614692	-73.4845699999997
489	B02512	6	8	13	2	5	9	40.7670570614692	-73.4845699999997
490	B02512	6	8	14	3	1	3	40.7670570614692	-73.4845699999997
491	B02512	6	8	15	2	5	8	40.7670570614692	-73.4845699999997
492	B02512	6	8	16	3	8	25	40.7670570614692	-73.4845699999997
493	B02512	6	8	17	3	3	8	40.7670570614692	-73.4845699999997
494	B02512	6	8	18	2	3	6	40.7670570614692	-73.4845699999997
495	B02512	6	8	19	2	2	5	40.7670570614692	-73.4845699999997
496	B02512	6	8	20	2	2	5	40.7670570614692	-73.4845699999997
497	B02512	6	8	21	3	3	10	40.7670570614692	-73.4845699999997
498	B02512	6	8	22	2	6	14	40.7670570614692	-73.4845699999997
499	B02512	6	8	23	4	3	11	40.7670570614692	-73.4845699999997
500	B02512	6	8	24	4	2	7	40.7670570614692	-73.4845699999997
501	B02512	6	8	25	3	4	12	40.7670570614692	-73.4845699999997
502	B02512	6	8	26	1	1	1	40.7670570614692	-73.4845699999997
503	B02512	6	8	27	3	2	6	40.7670570614692	-73.4845699999997
504	B02512	6	8	28	3	3	8	40.7670570614692	-73.4845699999997
505	B02512	6	8	29	3	5	15	40.7670570614692	-73.4845699999997
506	B02512	6	8	30	2	11	24	40.7670570614692	-73.4845699999997
507	B02512	6	8	31	2	9	18	40.7670570614692	-73.4845699999997
508	B02512	6	9	1	2	6	13	40.7670570614692	-73.4845699999997
509	B02512	6	9	2	2	1	2	40.7670570614692	-73.4845699999997
510	B02512	6	9	3	2	6	15	40.7670570614692	-73.4845699999997
511	B02512	6	9	4	2	5	12	40.7670570614692	-73.4845699999997
512	B02512	6	9	5	2	4	9	40.7670570614692	-73.4845699999997
513	B02512	6	9	6	3	1	3	40.7670570614692	-73.4845699999997
514	B02512	6	9	7	4	2	7	40.7670570614692	-73.4845699999997
515	B02512	6	9	8	4	2	7	40.7670570614692	-73.4845699999997
516	B02512	6	9	9	4	1	4	40.7670570614692	-73.4845699999997
517	B02512	6	9	10	2	4	8	40.7670570614692	-73.4845699999997
518	B02512	6	9	11	2	5	11	40.7670570614692	-73.4845699999997
519	B02512	6	9	12	2	9	21	40.7670570614692	-73.4845699999997
520	B02512	6	9	13	3	7	20	40.7670570614692	-73.4845699999997
521	B02512	6	9	14	3	3	9	40.7670570614692	-73.4845699999997
522	B02512	6	9	15	2	9	22	40.7670570614692	-73.4845699999997
523	B02512	6	9	16	3	3	8	40.7670570614692	-73.4845699999997
524	B02512	6	9	17	2	9	21	40.7670570614692	-73.4845699999997
525	B02512	6	9	18	2	6	10	40.7670570614692	-73.4845699999997
526	B02512	6	9	19	2	11	23	40.7670570614692	-73.4845699999997
527	B02512	6	9	20	3	6	17	40.7670570614692	-73.4845699999997
528	B02512	6	9	21	2	7	16	40.7670570614692	-73.4845699999997
529	B02512	6	9	22	3	6	17	40.7670570614692	-73.4845699999997
530	B02512	6	9	23	2	4	9	40.7670570614692	-73.4845699999997
531	B02512	6	9	24	3	6	19	40.7670570614692	-73.4845699999997
532	B02512	6	9	25	3	4	12	40.7670570614692	-73.4845699999997
533	B02512	6	9	26	2	9	22	40.7670570614692	-73.4845699999997
534	B02512	6	9	27	3	12	33	40.7670570614692	-73.4845699999997
535	B02512	6	9	28	1	4	5	40.7670570614692	-73.4845699999997
536	B02512	6	9	29	2	4	8	40.7670570614692	-73.4845699999997
537	B02512	6	9	30	3	9	27	40.7670570614692	-73.4845699999997
538	B02512	7	7	1	3	72	185	40.7827647611109	-73.9782229017641
539	B02512	7	7	2	2	77	180	40.7827647611109	-73.9782229017641
540	B02512	7	7	3	3	73	193	40.7827647611109	-73.9782229017641
541	B02512	7	7	4	3	30	84	40.7827647611109	-73.9782229017641
542	B02512	7	7	5	3	20	57	40.7827647611109	-73.9782229017641
543	B02512	7	7	6	2	18	44	40.7827647611109	-73.9782229017641
544	B02512	7	7	7	3	54	146	40.7827647611109	-73.9782229017641
545	B02512	7	7	8	2	58	132	40.7827647611109	-73.9782229017641
546	B02512	7	7	9	2	89	215	40.7827647611109	-73.9782229017641
547	B02512	7	7	10	2	95	224	40.7827647611109	-73.9782229017641
548	B02512	7	7	11	2	80	195	40.7827647611109	-73.9782229017641
549	B02512	7	7	12	3	46	116	40.7827647611109	-73.9782229017641
550	B02512	7	7	13	2	56	140	40.7827647611109	-73.9782229017641
551	B02512	7	7	14	2	69	170	40.7827647611109	-73.9782229017641
552	B02512	7	7	15	3	76	193	40.7827647611109	-73.9782229017641
553	B02512	7	7	16	2	79	197	40.7827647611109	-73.9782229017641
554	B02512	7	7	17	3	68	179	40.7827647611109	-73.9782229017641
555	B02512	7	7	18	2	68	161	40.7827647611109	-73.9782229017641
556	B02512	7	7	19	3	42	108	40.7827647611109	-73.9782229017641
557	B02512	7	7	20	2	38	94	40.7827647611109	-73.9782229017641
558	B02512	7	7	21	3	64	161	40.7827647611109	-73.9782229017641
559	B02512	7	7	22	3	62	165	40.7827647611109	-73.9782229017641
560	B02512	7	7	23	3	78	197	40.7827647611109	-73.9782229017641
561	B02512	7	7	24	2	60	147	40.7827647611109	-73.9782229017641
562	B02512	7	7	25	3	60	156	40.7827647611109	-73.9782229017641
563	B02512	7	7	26	2	71	174	40.7827647611109	-73.9782229017641
564	B02512	7	7	27	3	38	99	40.7827647611109	-73.9782229017641
565	B02512	7	7	28	2	79	185	40.7827647611109	-73.9782229017641
566	B02512	7	7	29	2	68	168	40.7827647611109	-73.9782229017641
567	B02512	7	7	30	2	61	142	40.7827647611109	-73.9782229017641
568	B02512	7	7	31	2	73	178	40.7827647611109	-73.9782229017641
569	B02512	7	8	1	2	70	163	40.7827647611109	-73.9782229017641
570	B02512	7	8	2	2	56	128	40.7827647611109	-73.9782229017641
571	B02512	7	8	3	3	52	131	40.7827647611109	-73.9782229017641
572	B02512	7	8	4	2	68	169	40.7827647611109	-73.9782229017641
573	B02512	7	8	5	2	78	186	40.7827647611109	-73.9782229017641
574	B02512	7	8	6	3	76	195	40.7827647611109	-73.9782229017641
575	B02512	7	8	7	2	71	175	40.7827647611109	-73.9782229017641
576	B02512	7	8	8	2	65	156	40.7827647611109	-73.9782229017641
577	B02512	7	8	9	3	45	126	40.7827647611109	-73.9782229017641
578	B02512	7	8	10	3	60	152	40.7827647611109	-73.9782229017641
579	B02512	7	8	11	3	52	134	40.7827647611109	-73.9782229017641
580	B02512	7	8	12	3	75	189	40.7827647611109	-73.9782229017641
581	B02512	7	8	13	2	68	168	40.7827647611109	-73.9782229017641
582	B02512	7	8	14	3	45	113	40.7827647611109	-73.9782229017641
583	B02512	7	8	15	2	55	133	40.7827647611109	-73.9782229017641
584	B02512	7	8	16	3	36	95	40.7827647611109	-73.9782229017641
585	B02512	7	8	17	3	46	123	40.7827647611109	-73.9782229017641
586	B02512	7	8	18	2	45	107	40.7827647611109	-73.9782229017641
587	B02512	7	8	19	2	49	122	40.7827647611109	-73.9782229017641
588	B02512	7	8	20	2	54	131	40.7827647611109	-73.9782229017641
589	B02512	7	8	21	3	78	204	40.7827647611109	-73.9782229017641
590	B02512	7	8	22	2	50	112	40.7827647611109	-73.9782229017641
591	B02512	7	8	23	3	34	98	40.7827647611109	-73.9782229017641
592	B02512	7	8	24	2	36	84	40.7827647611109	-73.9782229017641
593	B02512	7	8	25	3	50	129	40.7827647611109	-73.9782229017641
594	B02512	7	8	26	2	69	163	40.7827647611109	-73.9782229017641
595	B02512	7	8	27	2	64	154	40.7827647611109	-73.9782229017641
596	B02512	7	8	28	2	55	129	40.7827647611109	-73.9782229017641
597	B02512	7	8	29	2	55	137	40.7827647611109	-73.9782229017641
598	B02512	7	8	30	2	50	120	40.7827647611109	-73.9782229017641
599	B02512	7	8	31	2	44	109	40.7827647611109	-73.9782229017641
600	B02512	7	9	1	2	40	89	40.7827647611109	-73.9782229017641
601	B02512	7	9	2	3	65	163	40.7827647611109	-73.9782229017641
602	B02512	7	9	3	2	65	154	40.7827647611109	-73.9782229017641
603	B02512	7	9	4	2	87	216	40.7827647611109	-73.9782229017641
604	B02512	7	9	5	3	98	251	40.7827647611109	-73.9782229017641
605	B02512	7	9	6	3	95	244	40.7827647611109	-73.9782229017641
606	B02512	7	9	7	3	69	173	40.7827647611109	-73.9782229017641
607	B02512	7	9	8	2	81	189	40.7827647611109	-73.9782229017641
608	B02512	7	9	9	2	65	160	40.7827647611109	-73.9782229017641
609	B02512	7	9	10	2	88	220	40.7827647611109	-73.9782229017641
610	B02512	7	9	11	2	72	170	40.7827647611109	-73.9782229017641
611	B02512	7	9	12	2	90	217	40.7827647611109	-73.9782229017641
612	B02512	7	9	13	2	99	244	40.7827647611109	-73.9782229017641
613	B02512	7	9	14	2	47	107	40.7827647611109	-73.9782229017641
614	B02512	7	9	15	3	74	190	40.7827647611109	-73.9782229017641
615	B02512	7	9	16	3	88	222	40.7827647611109	-73.9782229017641
616	B02512	7	9	17	3	73	190	40.7827647611109	-73.9782229017641
617	B02512	7	9	18	3	67	170	40.7827647611109	-73.9782229017641
618	B02512	7	9	19	3	67	172	40.7827647611109	-73.9782229017641
619	B02512	7	9	20	2	71	167	40.7827647611109	-73.9782229017641
620	B02512	7	9	21	3	53	134	40.7827647611109	-73.9782229017641
621	B02512	7	9	22	3	52	131	40.7827647611109	-73.9782229017641
622	B02512	7	9	23	3	55	142	40.7827647611109	-73.9782229017641
623	B02512	7	9	24	2	63	147	40.7827647611109	-73.9782229017641
624	B02512	7	9	25	2	73	176	40.7827647611109	-73.9782229017641
625	B02512	7	9	26	3	48	130	40.7827647611109	-73.9782229017641
626	B02512	7	9	27	3	65	173	40.7827647611109	-73.9782229017641
627	B02512	7	9	28	2	50	124	40.7827647611109	-73.9782229017641
628	B02512	7	9	29	2	58	135	40.7827647611109	-73.9782229017641
629	B02512	7	9	30	3	72	186	40.7827647611109	-73.9782229017641
630	B02512	8	7	1	3	126	321	40.7226009036067	-73.9968581651413
631	B02512	8	7	2	2	121	300	40.7226009036067	-73.9968581651413
632	B02512	8	7	3	2	111	273	40.7226009036067	-73.9968581651413
633	B02512	8	7	4	3	49	123	40.7226009036067	-73.9968581651413
634	B02512	8	7	5	3	33	94	40.7226009036067	-73.9968581651413
635	B02512	8	7	6	3	34	89	40.7226009036067	-73.9968581651413
636	B02512	8	7	7	2	82	198	40.7226009036067	-73.9968581651413
637	B02512	8	7	8	3	120	304	40.7226009036067	-73.9968581651413
638	B02512	8	7	9	2	142	337	40.7226009036067	-73.9968581651413
639	B02512	8	7	10	3	124	318	40.7226009036067	-73.9968581651413
640	B02512	8	7	11	3	145	376	40.7226009036067	-73.9968581651413
641	B02512	8	7	12	2	91	227	40.7226009036067	-73.9968581651413
642	B02512	8	7	13	2	94	233	40.7226009036067	-73.9968581651413
643	B02512	8	7	14	3	175	453	40.7226009036067	-73.9968581651413
644	B02512	8	7	15	3	176	445	40.7226009036067	-73.9968581651413
645	B02512	8	7	16	2	177	421	40.7226009036067	-73.9968581651413
646	B02512	8	7	17	3	143	366	40.7226009036067	-73.9968581651413
647	B02512	8	7	18	3	127	327	40.7226009036067	-73.9968581651413
648	B02512	8	7	19	2	110	269	40.7226009036067	-73.9968581651413
649	B02512	8	7	20	2	93	230	40.7226009036067	-73.9968581651413
650	B02512	8	7	21	3	104	269	40.7226009036067	-73.9968581651413
651	B02512	8	7	22	2	138	331	40.7226009036067	-73.9968581651413
652	B02512	8	7	23	3	172	432	40.7226009036067	-73.9968581651413
653	B02512	8	7	24	2	153	373	40.7226009036067	-73.9968581651413
654	B02512	8	7	25	3	149	390	40.7226009036067	-73.9968581651413
655	B02512	8	7	26	2	129	313	40.7226009036067	-73.9968581651413
656	B02512	8	7	27	2	79	192	40.7226009036067	-73.9968581651413
657	B02512	8	7	28	3	128	339	40.7226009036067	-73.9968581651413
658	B02512	8	7	29	2	147	365	40.7226009036067	-73.9968581651413
659	B02512	8	7	30	3	137	345	40.7226009036067	-73.9968581651413
660	B02512	8	7	31	2	172	430	40.7226009036067	-73.9968581651413
661	B02512	8	8	1	3	148	381	40.7226009036067	-73.9968581651413
662	B02512	8	8	2	2	104	259	40.7226009036067	-73.9968581651413
663	B02512	8	8	3	3	98	265	40.7226009036067	-73.9968581651413
664	B02512	8	8	4	3	111	292	40.7226009036067	-73.9968581651413
665	B02512	8	8	5	2	116	280	40.7226009036067	-73.9968581651413
666	B02512	8	8	6	3	123	309	40.7226009036067	-73.9968581651413
667	B02512	8	8	7	3	150	381	40.7226009036067	-73.9968581651413
668	B02512	8	8	8	2	122	296	40.7226009036067	-73.9968581651413
669	B02512	8	8	9	3	127	325	40.7226009036067	-73.9968581651413
670	B02512	8	8	10	2	87	211	40.7226009036067	-73.9968581651413
671	B02512	8	8	11	2	86	200	40.7226009036067	-73.9968581651413
672	B02512	8	8	12	3	144	365	40.7226009036067	-73.9968581651413
673	B02512	8	8	13	2	115	284	40.7226009036067	-73.9968581651413
674	B02512	8	8	14	2	130	315	40.7226009036067	-73.9968581651413
675	B02512	8	8	15	2	132	320	40.7226009036067	-73.9968581651413
676	B02512	8	8	16	3	87	227	40.7226009036067	-73.9968581651413
677	B02512	8	8	17	2	101	242	40.7226009036067	-73.9968581651413
678	B02512	8	8	18	3	94	248	40.7226009036067	-73.9968581651413
679	B02512	8	8	19	2	119	289	40.7226009036067	-73.9968581651413
680	B02512	8	8	20	2	134	332	40.7226009036067	-73.9968581651413
681	B02512	8	8	21	2	152	371	40.7226009036067	-73.9968581651413
682	B02512	8	8	22	3	132	349	40.7226009036067	-73.9968581651413
683	B02512	8	8	23	2	107	265	40.7226009036067	-73.9968581651413
684	B02512	8	8	24	2	81	195	40.7226009036067	-73.9968581651413
685	B02512	8	8	25	2	73	170	40.7226009036067	-73.9968581651413
686	B02512	8	8	26	3	85	216	40.7226009036067	-73.9968581651413
687	B02512	8	8	27	3	103	258	40.7226009036067	-73.9968581651413
688	B02512	8	8	28	3	113	285	40.7226009036067	-73.9968581651413
689	B02512	8	8	29	2	120	299	40.7226009036067	-73.9968581651413
690	B02512	8	8	30	2	84	208	40.7226009036067	-73.9968581651413
691	B02512	8	8	31	3	99	256	40.7226009036067	-73.9968581651413
692	B02512	8	9	1	3	53	138	40.7226009036067	-73.9968581651413
693	B02512	8	9	2	2	137	326	40.7226009036067	-73.9968581651413
694	B02512	8	9	3	2	155	381	40.7226009036067	-73.9968581651413
695	B02512	8	9	4	3	171	428	40.7226009036067	-73.9968581651413
696	B02512	8	9	5	3	224	564	40.7226009036067	-73.9968581651413
697	B02512	8	9	6	2	252	612	40.7226009036067	-73.9968581651413
698	B02512	8	9	7	2	128	310	40.7226009036067	-73.9968581651413
699	B02512	8	9	8	3	129	324	40.7226009036067	-73.9968581651413
700	B02512	8	9	9	3	155	392	40.7226009036067	-73.9968581651413
701	B02512	8	9	10	3	163	415	40.7226009036067	-73.9968581651413
702	B02512	8	9	11	2	169	411	40.7226009036067	-73.9968581651413
703	B02512	8	9	12	3	175	448	40.7226009036067	-73.9968581651413
704	B02512	8	9	13	3	189	475	40.7226009036067	-73.9968581651413
705	B02512	8	9	14	2	109	258	40.7226009036067	-73.9968581651413
706	B02512	8	9	15	2	111	273	40.7226009036067	-73.9968581651413
707	B02512	8	9	16	2	122	299	40.7226009036067	-73.9968581651413
708	B02512	8	9	17	3	117	295	40.7226009036067	-73.9968581651413
709	B02512	8	9	18	2	127	304	40.7226009036067	-73.9968581651413
710	B02512	8	9	19	3	159	398	40.7226009036067	-73.9968581651413
711	B02512	8	9	20	2	147	359	40.7226009036067	-73.9968581651413
712	B02512	8	9	21	3	106	279	40.7226009036067	-73.9968581651413
713	B02512	8	9	22	3	85	231	40.7226009036067	-73.9968581651413
714	B02512	8	9	23	3	91	241	40.7226009036067	-73.9968581651413
715	B02512	8	9	24	3	77	198	40.7226009036067	-73.9968581651413
716	B02512	8	9	25	2	96	223	40.7226009036067	-73.9968581651413
717	B02512	8	9	26	3	102	279	40.7226009036067	-73.9968581651413
718	B02512	8	9	27	2	120	276	40.7226009036067	-73.9968581651413
719	B02512	8	9	28	3	84	212	40.7226009036067	-73.9968581651413
720	B02512	8	9	29	2	78	192	40.7226009036067	-73.9968581651413
721	B02512	8	9	30	2	108	268	40.7226009036067	-73.9968581651413
722	B02512	9	7	1	2	31	69	40.6930871865074	-74.2044892222194
723	B02512	9	7	2	2	31	75	40.6930871865074	-74.2044892222194
724	B02512	9	7	3	3	30	78	40.6930871865074	-74.2044892222194
725	B02512	9	7	4	3	28	80	40.6930871865074	-74.2044892222194
726	B02512	9	7	5	3	9	23	40.6930871865074	-74.2044892222194
